"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","direction","comparison"
"RN7SL2",10039.2914685011,-4.36940746908269,0.443962187015983,-9.84184598794534,7.43342038176578e-23,9.46646085617873e-19,"Down","OtherVirus_vs_Healthy"
"EYA2",159.637822319628,-5.40986698486507,0.5703374246707,-9.48537962064931,2.41502419354738e-21,1.49792334138079e-17,"Down","OtherVirus_vs_Healthy"
"LETM1",83.3657949317699,-4.77777246493763,0.505811862883503,-9.44575012080733,3.52867689371211e-21,1.49792334138079e-17,"Down","OtherVirus_vs_Healthy"
"RNY5",1367.71590657256,-5.74317139484507,0.660626828858549,-8.6935182526091,3.51385185894267e-18,1.11872258559087e-14,"Down","OtherVirus_vs_Healthy"
"ZNF628",85.6623249444883,-5.88940538941914,0.68965897400157,-8.53959074185226,1.34698048434477e-17,3.43075929362613e-14,"Down","OtherVirus_vs_Healthy"
"LINC00324",92.9882401876437,-8.90360644025056,1.06017623254113,-8.39823245132514,4.53249283129545e-17,9.62021603442459e-14,"Down","OtherVirus_vs_Healthy"
"DANT2",21.9740163817332,-7.51737097106134,0.913374882619523,-8.2303237302758,1.86708162523475e-16,3.39675492819493e-13,"Down","OtherVirus_vs_Healthy"
"RNVU1_1",295.228957456411,-5.99233743559298,0.748107220266261,-8.00999813029506,1.14710187529728e-15,1.82604279773886e-12,"Down","OtherVirus_vs_Healthy"
"LONP1",34.071928557446,-4.00852976135325,0.503212115457129,-7.96588483906396,1.64045662249987e-15,2.32124612083732e-12,"Down","OtherVirus_vs_Healthy"
"RNU5E_1",125.389092567782,-4.9593391050083,0.629799153492096,-7.87447724803991,3.4217046338301e-15,4.35754085118264e-12,"Down","OtherVirus_vs_Healthy"
"EEF2",157.510461753839,-3.40336232974237,0.434954834874066,-7.8246338627958,5.09136517001576e-15,5.89441231274097e-12,"Down","OtherVirus_vs_Healthy"
"LINC01011",434.48560170531,-5.9113259120251,0.76259971698694,-7.75154485420081,9.07812674312637e-15,9.63416200614286e-12,"Down","OtherVirus_vs_Healthy"
"ONECUT1",15.3610485506751,-6.42118551418989,0.851711478914741,-7.53915577417347,4.73023661359175e-14,4.30282594814935e-11,"Down","OtherVirus_vs_Healthy"
"SNORA80B",7.83556263094024,-4.94247199156602,0.655000771744805,-7.5457498750729,4.49692397657252e-14,4.30282594814935e-11,"Down","OtherVirus_vs_Healthy"
"RNU4_1",43.9967566167634,-3.80667204384911,0.507408001757856,-7.50219159071465,6.27595487560274e-14,5.32828568938673e-11,"Down","OtherVirus_vs_Healthy"
"LRRC8D",23.280734505233,-4.97459872286326,0.668699414451802,-7.43921501253507,1.01285353820184e-13,8.06168113062525e-11,"Down","OtherVirus_vs_Healthy"
"SNORD95",57.6754993891119,-4.41686784872905,0.597006997322705,-7.39835189292022,1.37885063423173e-13,1.03292134276124e-10,"Down","OtherVirus_vs_Healthy"
"GSTP1",86.1979733387158,-3.84573969701492,0.528442540714293,-7.27749831006538,3.40067262664726e-13,2.30802995847799e-10,"Down","OtherVirus_vs_Healthy"
"RNVU1_15",32.0215139169765,-5.05527569780478,0.694805855382866,-7.27581044206819,3.44346833224042e-13,2.30802995847799e-10,"Down","OtherVirus_vs_Healthy"
"CNNM2",66.6990492399722,-4.6441698332065,0.64142876660477,-7.24035165711253,4.47522839427469e-13,2.84960168005441e-10,"Down","OtherVirus_vs_Healthy"
"CCHE1",60.0471666867862,-5.68743621770926,0.786571944421753,-7.2306624435866,4.80643681414609e-13,2.91476061086431e-10,"Down","OtherVirus_vs_Healthy"
"COX8A",8.97527756170892,-4.46138538994173,0.617842511942829,-7.22091035126855,5.16406902334558e-13,2.9663899763116e-10,"Down","OtherVirus_vs_Healthy"
"HPS5",16.9489879125185,-4.15636262085314,0.576327709807728,-7.21180423936196,5.52153165802463e-13,2.9663899763116e-10,"Down","OtherVirus_vs_Healthy"
"LRRC59",42.4671997379528,-3.22963677187308,0.448276964010553,-7.20455662717713,5.82330187732941e-13,2.9663899763116e-10,"Down","OtherVirus_vs_Healthy"
"NDUFB7",35.7312953261048,-3.80892196138044,0.528680597967736,-7.20458056532063,5.82227899096667e-13,2.9663899763116e-10,"Down","OtherVirus_vs_Healthy"
"AP3B1",52.0895162375517,-3.4332708363187,0.477237765223402,-7.19404683892007,6.28986022869554e-13,2.98251175996328e-10,"Down","OtherVirus_vs_Healthy"
"SNORA45A",57.1669978518708,-4.73508547572929,0.658261276228254,-7.19332223651477,6.32334648755466e-13,2.98251175996328e-10,"Down","OtherVirus_vs_Healthy"
"VAMP8",49.5110964200219,-3.13394191165641,0.436936192741894,-7.17253906569303,7.36193974586771e-13,3.34836795227233e-10,"Down","OtherVirus_vs_Healthy"
"ALDOA",104.680715603984,-3.07117787653382,0.430202201567323,-7.13891715417735,9.40690053357345e-13,4.13092683776062e-10,"Down","OtherVirus_vs_Healthy"
"SLC9A3R1",65.8185883054241,-3.3539879605419,0.472388503349996,-7.10006263225442,1.24700363152686e-12,5.2935304158315e-10,"Down","OtherVirus_vs_Healthy"
"TMEM165",25.0451587448816,-3.6188957532167,0.510828308910805,-7.08436805495952,1.39680222776086e-12,5.73815366791436e-10,"Down","OtherVirus_vs_Healthy"
"RNF20",99.0299550115363,-3.36310979466305,0.476969971567442,-7.05098852158561,1.7765115184963e-12,7.06996068376575e-10,"Down","OtherVirus_vs_Healthy"
"IFIT2",288.285130843304,4.942604937625,0.704880171351555,7.01197896962817,2.34970530135008e-12,9.06772636748281e-10,"Up","OtherVirus_vs_Healthy"
"HNRNPA0",18.7625065454293,-3.57825091444026,0.511697473419891,-6.99290322956901,2.69255241907983e-12,1.00851926638181e-09,"Down","OtherVirus_vs_Healthy"
"DSC3",33.295867267962,-6.48936448343789,0.932443269771986,-6.95952739840651,3.41416116617616e-12,1.24226692717867e-09,"Down","OtherVirus_vs_Healthy"
"FBXO31",59.0234197231388,-4.55638316590895,0.657006258363409,-6.9350681335347,4.06025425227244e-12,1.43631494174138e-09,"Down","OtherVirus_vs_Healthy"
"MAP2K7",38.0926445709716,-4.4393857385102,0.647691771324327,-6.85416417971939,7.1730663623834e-12,2.46889189526899e-09,"Down","OtherVirus_vs_Healthy"
"SCARNA20",6.70790614225618,-5.57604699524249,0.814448081653794,-6.84641184729656,7.5725271421397e-12,2.53779297776708e-09,"Down","OtherVirus_vs_Healthy"
"DEGS1",17.0456985764108,-4.62214443100322,0.67911529284108,-6.80612626416712,1.00261724832249e-11,3.27393093779151e-09,"Down","OtherVirus_vs_Healthy"
"C8orf46",73.1591318347071,-4.67257118274173,0.68779031697165,-6.79359837939436,1.09370593666045e-11,3.48208627584270e-09,"Down","OtherVirus_vs_Healthy"
"CTNNB1",40.8000802940087,-3.24113911756082,0.478303323304146,-6.77632573232161,1.23270588273819e-11,3.82890473577338e-09,"Down","OtherVirus_vs_Healthy"
"SNORD31",44.7622641112285,-4.61726097265901,0.682016909503849,-6.77000952369049,1.28773918701166e-11,3.90460917776034e-09,"Down","OtherVirus_vs_Healthy"
"CRCP",17.5057827550241,-2.70092166841115,0.399561216843064,-6.75971929846233,1.382593422163e-11,4.00166527982858e-09,"Down","OtherVirus_vs_Healthy"
"SLFNL1",28.4051081677645,-5.44403554302355,0.805053069233863,-6.76233126867577,1.35788780223278e-11,4.00166527982858e-09,"Down","OtherVirus_vs_Healthy"
"H2AFV",19.4900260096435,-3.15982713330878,0.469236662713148,-6.73397324718516,1.65091545685602e-11,4.67209074290254e-09,"Down","OtherVirus_vs_Healthy"
"APEH",9.97668137990231,-3.48887056467286,0.520425658348964,-6.70387885128724,2.02958549578197e-11,5.49931304016668e-09,"Down","OtherVirus_vs_Healthy"
"CD63",52.806312713471,-3.01388550240016,0.449529898690003,-6.70452735442753,2.02059302735676e-11,5.49931304016668e-09,"Down","OtherVirus_vs_Healthy"
"RPL36",23.9308611961058,-3.2841360425759,0.491934905375469,-6.67595652735658,2.45624777532312e-11,6.51673237890414e-09,"Down","OtherVirus_vs_Healthy"
"SNORD13",20.7932894901727,-4.38281131104505,0.657033586133902,-6.67060467461681,2.54751597677993e-11,6.62094203352905e-09,"Down","OtherVirus_vs_Healthy"
"RNVU1_6",8.59830715880691,-6.48492790171693,0.97352842143074,-6.66126202272184,2.71486123079281e-11,6.91475155482928e-09,"Down","OtherVirus_vs_Healthy"
"BCL7C",17.2303997843138,-4.93956054687618,0.742871815469483,-6.64927709466869,2.94536038058924e-11,7.3547381268243e-09,"Down","OtherVirus_vs_Healthy"
"KRT7",137.420774842824,-3.1694026473824,0.476977031872211,-6.64476994823416,3.03691031985085e-11,7.43751017755779e-09,"Down","OtherVirus_vs_Healthy"
"PCNXL4",12.6399796284701,-4.75157738805611,0.717712635966005,-6.62044549579475,3.58117943209777e-11,8.60496605052171e-09,"Down","OtherVirus_vs_Healthy"
"C9orf16",15.3100901350746,-3.90881168096489,0.591065411737993,-6.61316260999144,3.76194815956759e-11,8.80051910010648e-09,"Down","OtherVirus_vs_Healthy"
"PPP2R1A",14.2402025841671,-3.37885233685378,0.511045782621729,-6.61164312817501,3.80077385556228e-11,8.80051910010648e-09,"Down","OtherVirus_vs_Healthy"
"RNU4ATAC",12.5068143571169,-4.61505875965994,0.700281621307973,-6.59028970521891,4.38969163658892e-11,9.98262910570713e-09,"Down","OtherVirus_vs_Healthy"
"SNORA45B",22.3359618642807,-4.338590833296,0.660143619480776,-6.57219233097859,4.95797615268612e-11,1.1077162509554e-08,"Down","OtherVirus_vs_Healthy"
"DCAF4",7.76229760613296,-4.3134376178594,0.656968889392034,-6.56566496147344,5.18011702674762e-11,1.11811509043442e-08,"Down","OtherVirus_vs_Healthy"
"KCTD1",33.0580864152906,-3.90951849809967,0.595305935373716,-6.56724259879146,5.12555054676951e-11,1.11811509043442e-08,"Down","OtherVirus_vs_Healthy"
"ROMO1",11.0596491573261,-4.12781559116279,0.629297341786033,-6.55940414343318,5.40232068758672e-11,1.14664256594028e-08,"Down","OtherVirus_vs_Healthy"
"GOLPH3",32.5618078935237,-3.7836973502608,0.577060784410451,-6.55684366790993,5.49585745161894e-11,1.1473728630552e-08,"Down","OtherVirus_vs_Healthy"
"SNORA10",9.73800426509684,-4.65564963604393,0.710586485100874,-6.55184095625323,5.68320528296878e-11,1.16734869804206e-08,"Down","OtherVirus_vs_Healthy"
"SNRNP200",71.7853759583487,-2.87498002115002,0.439458286357986,-6.54209992255791,6.06609478797655e-11,1.22621773214097e-08,"Down","OtherVirus_vs_Healthy"
"TRPV2",17.1757965711303,-5.03329346598485,0.772485643550186,-6.51571133782224,7.23459844540838e-11,1.43957205003556e-08,"Down","OtherVirus_vs_Healthy"
"RNH1",16.089605092298,-3.47765026077747,0.53423767622633,-6.50955635578229,7.53730748295063e-11,1.46143105485058e-08,"Down","OtherVirus_vs_Healthy"
"SPI1",101.748464463556,-4.79514401647554,0.736713954266133,-6.50882746106277,7.57396541972033e-11,1.46143105485058e-08,"Down","OtherVirus_vs_Healthy"
"SNORD35A",9.88561896426711,-4.65581726621118,0.716173654266967,-6.50096137783314,7.980832167461e-11,1.5169536963077e-08,"Down","OtherVirus_vs_Healthy"
"ILVBL",4.57451632040929,-3.83471031808116,0.590182791115421,-6.49749598905404,8.16678692289473e-11,1.52947105092742e-08,"Down","OtherVirus_vs_Healthy"
"SNORA38B",30.3240806940197,-4.03151114951542,0.622776512303776,-6.47344764914471,9.5791612697135e-11,1.76797998217104e-08,"Down","OtherVirus_vs_Healthy"
"MAP1LC3B",41.6980734945988,-4.02201497354458,0.622355795281334,-6.46256531077442,1.02942691314297e-10,1.87282167698224e-08,"Down","OtherVirus_vs_Healthy"
"SLC25A20",3.03183492485175,-4.75935441269599,0.738019532660255,-6.44881903808221,1.12725060484004e-10,2.01764726975206e-08,"Down","OtherVirus_vs_Healthy"
"SNORA60",52.9189288634962,-4.26648154291424,0.661775919749608,-6.44701841754612,1.14071930445346e-10,2.01764726975206e-08,"Down","OtherVirus_vs_Healthy"
"TMEM8A",21.0663667732519,-3.40598212250197,0.52909350003907,-6.43739173180254,1.2154396082854e-10,2.12035937144035e-08,"Down","OtherVirus_vs_Healthy"
"GLTSCR2",32.7148897781896,-3.43333000768494,0.534412812466205,-6.42449044558051,1.32311971004012e-10,2.27701750099472e-08,"Down","OtherVirus_vs_Healthy"
"RSAD2",130.092282007907,4.28317351365819,0.666907848084259,6.42243681186527,1.34109925868322e-10,2.2771865412441e-08,"Up","OtherVirus_vs_Healthy"
"CHCHD1",3.8670773660024,-3.59984281175487,0.560827725351148,-6.41880322428946,1.37349806144719e-10,2.30151287006973e-08,"Down","OtherVirus_vs_Healthy"
"CXCL10",57.3370775495247,6.56656595787853,1.02671639410485,6.39569602237004,1.59817666387188e-10,2.60933074543697e-08,"Up","OtherVirus_vs_Healthy"
"WBSCR22",28.0690169335316,-3.62709925942741,0.567088257080169,-6.3960048795626,1.59494908599882e-10,2.60933074543697e-08,"Down","OtherVirus_vs_Healthy"
"MAGED1",15.1344968143101,-3.90051961809634,0.610330432678229,-6.39083258716139,1.6498493672109e-10,2.65959894828239e-08,"Down","OtherVirus_vs_Healthy"
"SNORD32A",8.41229662480772,-5.06724298923892,0.794140077118785,-6.38079242597019,1.76173969031755e-10,2.80446936952425e-08,"Down","OtherVirus_vs_Healthy"
"CAPNS1",26.9366336904905,-3.19412006163339,0.502770737577936,-6.3530349379935,2.111077438829e-10,3.31908286215893e-08,"Down","OtherVirus_vs_Healthy"
"OSBPL1A",9.36168521689019,-3.82527104469011,0.602982084251813,-6.34392156018458,2.23988905119013e-10,3.47865695937882e-08,"Down","OtherVirus_vs_Healthy"
"H2AFY",34.8857275712859,-3.09009005869113,0.487652344055525,-6.3366660621225,2.34790104615319e-10,3.60247226780251e-08,"Down","OtherVirus_vs_Healthy"
"KDM3B",99.5324146711913,-3.14912188450399,0.497232664404722,-6.33329648259142,2.39977787318475e-10,3.63823466845331e-08,"Down","OtherVirus_vs_Healthy"
"TNNI2",35.5188473538601,-3.46340933911724,0.54771620254233,-6.32336477000527,2.55928182961079e-10,3.83440636471687e-08,"Down","OtherVirus_vs_Healthy"
"UBE3C",17.9737630004741,-3.47146224951944,0.549706458233682,-6.31512000181688,2.69951920422868e-10,3.99748570533166e-08,"Down","OtherVirus_vs_Healthy"
"KLHDC8B",2.61706826588064,-4.3040965214002,0.681835907417846,-6.31251078826294,2.74544316656199e-10,4.01876077312263e-08,"Down","OtherVirus_vs_Healthy"
"RXFP3",15.1254812231739,-5.51879015056644,0.874614611993202,-6.30996792746168,2.79093299136488e-10,4.03892405057178e-08,"Down","OtherVirus_vs_Healthy"
"AQP3",145.701216856232,-3.23968799359313,0.51425238164007,-6.29980163292781,2.98026804115717e-10,4.26446219147602e-08,"Down","OtherVirus_vs_Healthy"
"LMNB2",25.9540406936041,-3.19143269068483,0.506918620532531,-6.29574957679034,3.05917912384577e-10,4.32873846024177e-08,"Down","OtherVirus_vs_Healthy"
"SNORA76C",52.000897324495,-4.75975115326056,0.756245229478723,-6.29392552537679,3.09536377809496e-10,4.33180854000433e-08,"Down","OtherVirus_vs_Healthy"
"SLC22A7",86.5967632214611,-4.77907538787569,0.762716593230837,-6.26585999346327,3.70773359114671e-10,5.13238992209275e-08,"Down","OtherVirus_vs_Healthy"
"RPPH1",12713.0870358569,-3.09863181206495,0.494726268532035,-6.26332582108344,3.76852051942883e-10,5.16044180805658e-08,"Down","OtherVirus_vs_Healthy"
"EMX2OS",14.087180909247,-5.43961530075557,0.871120812375513,-6.24438679856809,4.2546593205433e-10,5.73818744100794e-08,"Down","OtherVirus_vs_Healthy"
"PRRT1",7.11663791963712,-5.85310340582652,0.937480758105419,-6.24343844417161,4.28054814994703e-10,5.73818744100794e-08,"Down","OtherVirus_vs_Healthy"
"SNORD105B",7.7200599272923,-4.12904516284453,0.661794318364027,-6.23916683517568,4.39907620485615e-10,5.83564952800449e-08,"Down","OtherVirus_vs_Healthy"
"PET100",9.51581259317168,-3.36074830421701,0.538974782368485,-6.23544628460806,4.50491917028423e-10,5.91444800346079e-08,"Down","OtherVirus_vs_Healthy"
"PRKG1",6.81875408558408,-4.81594288604687,0.772588044494323,-6.23351981740673,4.56069629513775e-10,5.92657829781421e-08,"Down","OtherVirus_vs_Healthy"
"ITM2C",4.56002230307408,-3.75483031166488,0.602779261991482,-6.22919623886785,4.68834232350357e-10,6.03091307977959e-08,"Down","OtherVirus_vs_Healthy"
"C19orf70",4.72691740692015,-4.22428107558421,0.678914604536246,-6.22210959575651,4.90514187997563e-10,6.24669818414896e-08,"Down","OtherVirus_vs_Healthy"
"CCNB1IP1",3.53283278792353,-4.36238977671513,0.701766822297035,-6.21629526804371,5.09029781698343e-10,6.41831115834494e-08,"Down","OtherVirus_vs_Healthy"
"BSPRY",13.287839738846,-3.82599333853336,0.617521948254657,-6.19572041017654,5.80190380158881e-10,7.24384754051308e-08,"Down","OtherVirus_vs_Healthy"
"VPS28",7.69110714006387,-3.32679145203371,0.537298307209109,-6.19170283508631,5.9517682759805e-10,7.35881252374871e-08,"Down","OtherVirus_vs_Healthy"
"SNORD68",137.200219979962,-4.05322119223893,0.656454165122934,-6.17441613989895,6.640841759845e-10,8.13183844342558e-08,"Down","OtherVirus_vs_Healthy"
"SLC44A4",75.7106678474479,-2.9977691506814,0.485680867671133,-6.17230232900849,6.73026465927668e-10,8.16284956532271e-08,"Down","OtherVirus_vs_Healthy"
"PGPEP1",16.0067332702488,-3.16627987118075,0.513264286268146,-6.16890743402822,6.87634662994034e-10,8.26134663512172e-08,"Down","OtherVirus_vs_Healthy"
"EPHX1",30.8407726224196,-3.65890130013107,0.593776279155514,-6.16208735272293,7.1792226811294e-10,8.54461690132551e-08,"Down","OtherVirus_vs_Healthy"
"SNORA74B",17.9340665173806,-3.84035248126131,0.624093217419242,-6.15349177666437,7.57953087093929e-10,8.93753015198257e-08,"Down","OtherVirus_vs_Healthy"
"MACROD1",85.7490716012986,-4.26916553638627,0.694275320502003,-6.14909591385072,7.792584748746e-10,9.10445566745691e-08,"Down","OtherVirus_vs_Healthy"
"GPI",28.582744899855,-3.53655838313802,0.576515003051066,-6.13437354521849,8.54954175231943e-10,9.89803765598072e-08,"Down","OtherVirus_vs_Healthy"
"GNB2",25.5190670192066,-3.12437983796467,0.509608098127189,-6.13094621032667,8.73579398913759e-10,9.93306575461315e-08,"Down","OtherVirus_vs_Healthy"
"SNORA80A",72.4022395380707,-4.25434058925571,0.693832367432816,-6.13165483328025,8.6969635052882e-10,9.93306575461315e-08,"Down","OtherVirus_vs_Healthy"
"ARHGAP19",3.93698068316225,-4.27455538507931,0.698102347070991,-6.12310702436963,9.17680090188003e-10,1.03421734057913e-07,"Down","OtherVirus_vs_Healthy"
"CDC123",11.3072998721569,-3.02391350049181,0.494158335708346,-6.1193210393936,9.39749042266096e-10,1.04979860116305e-07,"Down","OtherVirus_vs_Healthy"
"ABHD2",40.9823713512436,-2.90002178667949,0.474580360260754,-6.11070754189259,9.91903911579302e-10,1.08895657878986e-07,"Down","OtherVirus_vs_Healthy"
"LAMTOR5",15.8677891544853,-3.66143539807395,0.599054446849007,-6.11202440334581,9.83751357162678e-10,1.08895657878986e-07,"Down","OtherVirus_vs_Healthy"
"JAKMIP3",59.179584530381,-3.79968535330706,0.622543982988573,-6.10348097023821,1.03782929947596e-09,1.12963727596806e-07,"Down","OtherVirus_vs_Healthy"
"CNPY3",18.6917755978206,-2.76341341431206,0.453365295062193,-6.09533514013897,1.09208409659254e-09,1.17439284673252e-07,"Down","OtherVirus_vs_Healthy"
"E2F6",10.2524287938117,-4.7911172287906,0.786130171699403,-6.09455965598355,1.09739103856435e-09,1.17439284673252e-07,"Down","OtherVirus_vs_Healthy"
"EML3",25.8584440664325,-3.43119791875369,0.563201283201126,-6.09231196926866,1.1129152937127e-09,1.1810813554526e-07,"Down","OtherVirus_vs_Healthy"
"RPL8",43.7484314506427,-3.29996534908422,0.54204127495674,-6.08803333168234,1.14306077973732e-09,1.20304785371527e-07,"Down","OtherVirus_vs_Healthy"
"ALDH3A1",148.90819401806,-3.82752018583665,0.629590471343773,-6.07938074041581,1.20647575347799e-09,1.22915749764338e-07,"Down","OtherVirus_vs_Healthy"
"RNU6ATAC",5.62134545837453,-3.67930272439486,0.605141479512746,-6.08007027936244,1.20129882480089e-09,1.22915749764338e-07,"Down","OtherVirus_vs_Healthy"
"SNORD110",9.82484244831294,-5.08925704758536,0.837104932385412,-6.07959271376293,1.20488198649505e-09,1.22915749764338e-07,"Down","OtherVirus_vs_Healthy"
"SPATC1L",7.69836586987971,-4.01794009834264,0.66059459810098,-6.08230843832673,1.18464393887717e-09,1.22915749764338e-07,"Down","OtherVirus_vs_Healthy"
"SHF",58.2773317788439,-4.99194593978494,0.821430547880794,-6.07713695657369,1.22347264313521e-09,1.23658127859737e-07,"Down","OtherVirus_vs_Healthy"
"CST3",37.0131902547284,-3.53569459241454,0.582106243922988,-6.0739678182911,1.24787746724781e-09,1.24320287667854e-07,"Down","OtherVirus_vs_Healthy"
"HNRNPAB",33.3375467169482,-3.03268955364236,0.499310643290992,-6.07375307214301,1.24954823882885e-09,1.24320287667854e-07,"Down","OtherVirus_vs_Healthy"
"DDR1",70.2475919551665,-3.27731889895564,0.539705835760853,-6.07241701275181,1.2599921663949e-09,1.24387598752241e-07,"Down","OtherVirus_vs_Healthy"
"ATP2A2",507.019563363501,-4.00958704047202,0.660957057887109,-6.0663351614544,1.30861901468063e-09,1.28194331938138e-07,"Down","OtherVirus_vs_Healthy"
"MFAP3L",47.7552468239201,-4.69537241116527,0.774289243195932,-6.06410647238853,1.3268923637167e-09,1.28992169862077e-07,"Down","OtherVirus_vs_Healthy"
"BCL7B",30.605061043482,-3.67314842798048,0.606647048052416,-6.0548360694621,1.40560732015216e-09,1.35609160773771e-07,"Down","OtherVirus_vs_Healthy"
"C12orf10",6.01100269026974,-4.22818213936555,0.698746664099528,-6.0510945620247,1.43864964474643e-09,1.37753407713126e-07,"Down","OtherVirus_vs_Healthy"
"SUPT3H",4.46555723689258,-4.19868249489113,0.694126827220886,-6.04886935677393,1.45865880405026e-09,1.3862701395209e-07,"Down","OtherVirus_vs_Healthy"
"MRPL22",5.28855793353634,-3.30897689036295,0.547443747778861,-6.0444144330599,1.49953609705994e-09,1.41456238489321e-07,"Down","OtherVirus_vs_Healthy"
"ACTN4",140.669525846372,-2.47858541252263,0.41066337748409,-6.03556476768774,1.58407676744598e-09,1.4833248259871e-07,"Down","OtherVirus_vs_Healthy"
"ERBB2",46.2827181823037,-3.13378689830065,0.520100488239133,-6.02534888769378,1.68745215127968e-09,1.56859147055086e-07,"Down","OtherVirus_vs_Healthy"
"FTH1P3",12.489511759573,-5.43284872686797,0.90196285117162,-6.02336195976462,1.70830813395226e-09,1.57646499656578e-07,"Down","OtherVirus_vs_Healthy"
"MYNN",9.80137035498782,-4.35640982812031,0.723531796395205,-6.02103438967701,1.7330592816585e-09,1.57646499656578e-07,"Down","OtherVirus_vs_Healthy"
"SNORD83B",9.8680046359748,-5.41004561493843,0.898410996249365,-6.02179363067013,1.72494743168583e-09,1.57646499656578e-07,"Down","OtherVirus_vs_Healthy"
"NDUFV1",13.7670577987951,-3.17851113750575,0.528041152336259,-6.01943830219062,1.75023352374616e-09,1.58079602304308e-07,"Down","OtherVirus_vs_Healthy"
"PHLDA3",10.8362595276688,-3.29078883233243,0.546806879654466,-6.01819207982884,1.76375832969449e-09,1.58179312173658e-07,"Down","OtherVirus_vs_Healthy"
"SSH1",164.182471948799,-3.50385352766069,0.582478393038478,-6.01542232216196,1.79418322266441e-09,1.59782680703715e-07,"Down","OtherVirus_vs_Healthy"
"CCND1",39.5332929371075,-3.01829840518361,0.50236832714535,-6.00813833613823,1.87665688927753e-09,1.65966843645481e-07,"Down","OtherVirus_vs_Healthy"
"SLC25A3",14.2593924757086,-3.40693323023069,0.567475248715701,-6.00366842067772,1.92908461043902e-09,1.6942684492373e-07,"Down","OtherVirus_vs_Healthy"
"LRRC41",8.14920320208834,-3.33281028702138,0.555431294437813,-6.0004006263182,1.96831281949599e-09,1.70520161607357e-07,"Down","OtherVirus_vs_Healthy"
"NRXN2",31.5985985323277,-4.33865748563994,0.722949956275263,-6.00132477771117,1.9571407175811e-09,1.70520161607357e-07,"Down","OtherVirus_vs_Healthy"
"TOR4A",14.4507423172246,-3.88721179160033,0.648420902461395,-5.99488970334629,2.03623598138822e-09,1.75212602857966e-07,"Down","OtherVirus_vs_Healthy"
"IFIT3",285.87123573085,3.79284623493242,0.633393184091486,5.98813869519725,2.12256030469147e-09,1.81414801880844e-07,"Up","OtherVirus_vs_Healthy"
"KIAA1522",67.1290224277931,-3.25168529490871,0.543451534523655,-5.98339518492458,2.18533685700981e-09,1.84306389894172e-07,"Down","OtherVirus_vs_Healthy"
"ZNF428",22.6397773883206,-4.03697947004015,0.674582487271116,-5.98441190842489,2.17173086400362e-09,1.84306389894172e-07,"Down","OtherVirus_vs_Healthy"
"RAB5C",13.9808826718303,-2.56230847115627,0.428770167389032,-5.97594857580526,2.28755157368699e-09,1.91657692703315e-07,"Down","OtherVirus_vs_Healthy"
"KCNG2",35.9906913395616,-4.36978510881066,0.732738728448657,-5.96363333771412,2.46689968933055e-09,2.03999789244315e-07,"Down","OtherVirus_vs_Healthy"
"MRTO4",36.5081394881046,-5.05649193883568,0.847744936282319,-5.96463832743173,2.4517649134446e-09,2.03999789244315e-07,"Down","OtherVirus_vs_Healthy"
"C20orf24",74.28286004494,-3.98508374608676,0.668787814139163,-5.9586668025885,2.54303996245426e-09,2.08939444657129e-07,"Down","OtherVirus_vs_Healthy"
"ADAMTSL1",61.4708691497477,-4.19284969350349,0.704084265067314,-5.95503961887663,2.60008834994225e-09,2.12257212413555e-07,"Down","OtherVirus_vs_Healthy"
"GSN",68.8452786356516,-2.7861607556048,0.467960798639209,-5.95383366236386,2.6193302800413e-09,2.1246605806577e-07,"Down","OtherVirus_vs_Healthy"
"SNORA57",56.6122236832967,-3.68827747414086,0.619625592314878,-5.95242920868022,2.64191421385805e-09,2.12941629832167e-07,"Down","OtherVirus_vs_Healthy"
"GLG1",28.4410218440128,-2.95743935353207,0.497393054185221,-5.94587988040292,2.74975743806249e-09,2.17830404091105e-07,"Down","OtherVirus_vs_Healthy"
"PTK6",41.8721654275823,-4.84334788999912,0.814605742845927,-5.9456343544526,2.75388261159544e-09,2.17830404091105e-07,"Down","OtherVirus_vs_Healthy"
"SNORD53",4.08674285374938,-5.46728582579901,0.919312767265718,-5.94714445450396,2.72860598340094e-09,2.17830404091105e-07,"Down","OtherVirus_vs_Healthy"
"REXO4",15.7040976743102,-3.45845300765113,0.582458459508041,-5.93768182296164,2.89080369940454e-09,2.2715784969312e-07,"Down","OtherVirus_vs_Healthy"
"SNORD59B",9.95558080688326,-4.4379860382916,0.747634238453028,-5.93603905497224,2.91990273453992e-09,2.2715784969312e-07,"Down","OtherVirus_vs_Healthy"
"SNX8",8.52218753221468,-3.15627623559496,0.531741409447218,-5.93573526439501,2.92531506475631e-09,2.2715784969312e-07,"Down","OtherVirus_vs_Healthy"
"FAM89B",56.2884327850197,-3.73468985416389,0.629591354751043,-5.9319268379101,2.99400040543288e-09,2.30839587568847e-07,"Down","OtherVirus_vs_Healthy"
"SLC1A5",17.0962456205462,-2.80247927660077,0.472505222422791,-5.93110751714221,3.00898088232655e-09,2.30839587568847e-07,"Down","OtherVirus_vs_Healthy"
"POR",38.2017679680918,-2.73305193591864,0.461034127812384,-5.92809028886219,3.0647798008843e-09,2.33712399785997e-07,"Down","OtherVirus_vs_Healthy"
"ATP5G2",8.5914078648628,-3.62847269259462,0.612917989656208,-5.91999705316182,3.21947387295447e-09,2.44047617690924e-07,"Down","OtherVirus_vs_Healthy"
